Genename	Uniprot_id	Length	Polyx_count	Polyx_types	Polyx_lengths	Total_length	Pption_polyx	Count_grouped	Hk
PCMP-E20	Q9FNN7	511	0	-	0	0	0	0	0
GATB	Q9FV81	550	0	-	0	0	0	0	0
At1g12150	Q9FWW5	548	0	-	0	0	0	0	0
At1g73510	Q9FX44	155	0	-	0	0	0	0	0
At1g16700	Q9FX83	222	0	-	0	0	0	0	0
At5g35110	Q9FYR1	112	0	-	0	0	0	0	0
At3g24450	Q9LHF4	140	0	-	0	0	0	0	0
CML11	Q9LIK5	173	1	Q	22	22	0.1272	1	0
At1g20790	Q9LM75	435	0	-	0	0	0	0	0
MJB24.15	Q9LVC4	256	0	-	0	0	0	0	0
F14D17_90	Q9LXH3	133	0	-	0	0	0	0	0
TYRDC	Q9M0G4	545	0	-	0	0	0	0	0
PRK3	Q9M1L7	633	0	-	0	0	0	0	0
F5K20_210	Q9M335	108	0	-	0	0	0	0	0
RPL23AB	Q9M3C3	154	0	-	0	0	0	0	0
At3g06040	Q9M7T1	186	0	-	0	0	0	0	0
PCS1	Q9S7Z3	485	0	-	0	0	0	0	0
T17H3.11	Q9S808	442	0	-	0	0	0	0	0
EXPB2	Q9SHY6	273	0	-	0	0	0	0	0
At2g28680	Q9SIA7	356	0	-	0	0	0	0	0
PEP6	Q9SIZ9	104	0	-	0	0	0	0	0
RSZ22A	Q9SJA6	196	1	G	16	16	0.0816	1	0
WRKY60	Q9SK33	271	0	-	0	0	0	0	0
CYP78A9	Q9SLP1	534	0	-	0	0	0	0	0
ASNAP2	Q9SPE6	289	0	-	0	0	0	0	0
MYB42	Q9SPG1	286	0	-	0	0	0	0	0
At4g28040	Q9SUD5	359	0	-	0	0	0	0	0
SGP1	Q9SUJ6	288	0	-	0	0	0	0	0
PERK9	Q9SX31	708	2	P/P	10/10	20	0.0282	2	0
RBP47C'	Q9SX80	434	0	-	0	0	0	0	0
At1g60070	Q9ZUI6	862	0	-	0	0	0	0	0
At3g32420	A0A1I9LNK8	107	0	-	0	0	0	0	0
At4g13577	A0A1P8B3W6	121	0	-	0	0	0	0	0
At5g41830	A0A1P8BAY2	514	0	-	0	0	0	0	0
At4g36190	A4VCL8	482	0	-	0	0	0	0	0
At4g26701	B3H4K2	69	0	-	0	0	0	0	0
At1g61090	B3H4X2	118	0	-	0	0	0	0	0
At5g04853	B3H5I3	58	0	-	0	0	0	0	0
PVA22	B9DHD7	386	0	-	0	0	0	0	0
At1g53633	F4HRK6	111	1	G	10	10	0.0901	1	0
At1g73970	F4HTS4	803	0	-	0	0	0	0	0
SBT2.4	F4HYR6	832	0	-	0	0	0	0	0
At1g76460	F4I2E4	285	0	-	0	0	0	0	0
At1g23460	F4I672	460	0	-	0	0	0	0	0
At1g51405	F4I9I6	487	0	-	0	0	0	0	0
GCR2	F4IEM5	410	0	-	0	0	0	0	0
MES19	F4IMK4	260	0	-	0	0	0	0	0
At2g07835	F4INF6	128	0	-	0	0	0	0	0
At2g25169	F4IRK9	124	0	-	0	0	0	0	0
At3g09160	F4IZU8	132	0	-	0	0	0	0	0
CTPA3	F4J3G5	519	0	-	0	0	0	0	0
At4g15075	F4JJD2	168	0	-	0	0	0	0	0
At4g15715	F4JK76	111	0	-	0	0	0	0	0
NTL9	F4JN35	512	0	-	0	0	0	0	0
At5g25640	F4JY73	287	0	-	0	0	0	0	0
At5g28295	F4K730	131	0	-	0	0	0	0	0
ADC2	O23141	711	0	-	0	0	0	0	0
HSP15.4	O49710	134	0	-	0	0	0	0	0
TRM140A	O64850	565	0	-	0	0	0	0	0
VLN4	O65570	974	0	-	0	0	0	0	0
At2g39500	O80637	55	0	-	0	0	0	0	0
At2g14710	O80980	362	0	-	0	0	0	0	0
AGP16	O82337	73	0	-	0	0	0	0	0
At2g29640	O82391	360	0	-	0	0	0	0	1
TSB2	P25269	475	0	-	0	0	0	0	0
At1g56190	P50318	478	0	-	0	0	0	0	0
RPL12A	P50883	166	0	-	0	0	0	0	0
MUSE2	P93744	425	0	-	0	0	0	0	0
EM6	Q02973	92	0	-	0	0	0	0	0
MRH10.11	Q1H5B1	399	0	-	0	0	0	0	0
At5g16920	Q1PDW1	256	0	-	0	0	0	0	0
At2g25270	Q1PF01	545	0	-	0	0	0	0	0
RAP2-11	Q6J9S1	253	1	T	13	13	0.0514	1	0
ATJ39	Q6XL73	414	0	-	0	0	0	0	0
At3g05155	Q7XA64	327	0	-	0	0	0	0	0
At5g30490	Q8GX81	236	0	-	0	0	0	0	0
UBC26	Q8GY87	543	0	-	0	0	0	0	0
SIS3	Q8GYT9	358	0	-	0	0	0	0	0
NAC102	Q8H115	312	0	-	0	0	0	0	0
APC5	Q8H1U4	916	1	S	9	9	0.0098	1	0
At1g07020	Q8LCS6	147	0	-	0	0	0	0	0
At5g15980	Q8LPF1	668	0	-	0	0	0	0	0
CKL6	Q8LPJ1	479	0	-	0	0	0	0	0
At3g58020	Q8RXJ5	254	1	E	11	11	0.0433	1	0
ATG8C	Q8S927	119	0	-	0	0	0	0	0
KDTA	Q8VZA5	447	0	-	0	0	0	0	0
At3g16190	Q93Z51	196	0	-	0	0	0	0	0
At1g09870	Q941B2	487	0	-	0	0	0	0	0
UBP6	Q949Y0	482	0	-	0	0	0	0	0
At5g10810	Q96319	109	0	-	0	0	0	0	0
TGD3	Q9AT00	345	1	S	10	10	0.029	1	0
At1g44085	Q9C6Y0	90	0	-	0	0	0	0	0
GIS3	Q9C9H1	244	0	-	0	0	0	0	0
KAS2	Q9C9P4	541	0	-	0	0	0	0	0
ANN5	Q9C9X3	316	0	-	0	0	0	0	0
At1g63210	Q9CAM1	1322	0	-	0	0	0	0	0
MJM18.1	Q9FGL6	570	0	-	0	0	0	0	0
BIA2	Q9FGV4	426	0	-	0	0	0	0	0
At5g46420	Q9FHG3	653	0	-	0	0	0	0	0
At5g44550	Q9FI10	197	0	-	0	0	0	0	0
UGT76C5	Q9FI97	455	0	-	0	0	0	0	0
DRMH2	Q9FKV8	114	0	-	0	0	0	0	0
At5g42850	Q9FMN4	134	0	-	0	0	0	0	0
At5g09340	Q9FY81	79	0	-	0	0	0	0	0
At5g14990	Q9LFQ6	666	0	-	0	0	0	0	0
At3g19553	Q9LH39	479	0	-	0	0	0	0	0
At1g19290	Q9LN69	904	0	-	0	0	0	0	0
CNGC10	Q9LNJ0	711	0	-	0	0	0	0	0
At1g44760	Q9LPF5	213	0	-	0	0	0	0	0
CRRSP19	Q9LRM0	278	0	-	0	0	0	0	0
FRL4A	Q9LUV4	532	0	-	0	0	0	0	0
At3g46050	Q9LX87	370	0	-	0	0	0	0	0
ABCI20	Q9LZ98	328	0	-	0	0	0	0	0
T27B3.30	Q9M2N6	153	0	-	0	0	0	0	0
TBL20	Q9M896	478	0	-	0	0	0	0	0
At3g02840	Q9M8S5	379	0	-	0	0	0	0	0
F9E10.28	Q9S7I7	289	0	-	0	0	0	0	0
ALA11	Q9SAF5	1203	0	-	0	0	0	0	0
F-ATMBP	Q9SAV1	642	0	-	0	0	0	0	0
GDI1	Q9SFC6	240	0	-	0	0	0	0	0
At2g25200	Q9SIS2	354	0	-	0	0	0	0	0
DCL1	Q9SP32	1909	0	-	0	0	0	0	0
WIP2	Q9SVY1	383	1	P	12	12	0.0313	1	0
SNI1	Q9SWA6	432	0	-	0	0	0	0	0
PRP4	Q9T0I5	448	0	-	0	0	0	0	0
RPS4	Q9XGM3	1217	0	-	0	0	0	0	0
CAS	Q9ZPY7	972	0	-	0	0	0	0	0
At4g07940	Q9ZQC1	139	0	-	0	0	0	0	0
CML30	Q9ZQE6	187	0	-	0	0	0	0	0
AIR3	Q9ZSP5	772	0	-	0	0	0	0	0
PP2B6	Q9ZVR0	307	0	-	0	0	0	0	0
At3g02677	A0A1I9LQ93	98	0	-	0	0	0	0	0
At4g38775	A0A1P8B3N2	102	0	-	0	0	0	0	0
MEE55	A0A1P8B544	398	0	-	0	0	0	0	0
At5g05675	A0A1P8BH99	73	0	-	0	0	0	0	0
TPS03	A4FVP2	565	0	-	0	0	0	0	0
At2g22155	A8MQ98	101	0	-	0	0	0	0	0
At4g09731	B3H5K1	44	0	-	0	0	0	0	0
At1g61415	B3H7F0	167	0	-	0	0	0	0	0
At2g43795	B3H7M7	170	0	-	0	0	0	0	0
ADTO1	F4HQ70	487	0	-	0	0	0	0	0
At1g33820	F4HT02	182	0	-	0	0	0	0	0
At3g47490	F4JBJ9	215	0	-	0	0	0	0	0
At4g10730	F4JMF4	711	0	-	0	0	0	0	0
MDK4.17	F4K0B5	261	0	-	0	0	0	0	0
At5g52580	F4KG91	690	0	-	0	0	0	0	0
At4g37120	O23174	536	0	-	0	0	0	0	0
RGGB	O23593	360	0	-	0	0	0	0	0
AHB2	O24521	158	0	-	0	0	0	0	0
VAMP725	O48850	285	0	-	0	0	0	0	0
At4g19620	O49479	113	0	-	0	0	0	0	0
PAM1	O81347	356	0	-	0	0	0	0	0
PEP7	P0C1T5	85	0	-	0	0	0	0	0
At1g18020	P0DI09	269	0	-	0	0	0	0	0
RPL7B	P60040	242	0	-	0	0	0	0	0
LCR86	P82795	85	0	-	0	0	0	0	0
At2g07820	Q1G3Q9	88	0	-	0	0	0	0	0
At5g56325	Q1PDI7	264	0	-	0	0	0	0	0
At5g26805	Q3E922	156	0	-	0	0	0	0	0
SAMDC4	Q3E9D5	347	0	-	0	0	0	0	0
PME30	Q3EAY9	497	0	-	0	0	0	0	0
PER71	Q43387	328	0	-	0	0	0	0	0
At3g09430	Q58FW4	301	0	-	0	0	0	0	0
At3g51760	Q5Q0C5	259	0	-	0	0	0	0	0
At1g05400	Q5XVL8	132	0	-	0	0	0	0	0
At1g60990	Q681Y3	432	0	-	0	0	0	0	0
BSMT1	Q6XMI3	379	0	-	0	0	0	0	0
RNJ	Q84W56	911	0	-	0	0	0	0	0
CXIP4	Q84Y18	332	0	-	0	0	0	0	0
At4g19150	Q8GX17	243	1	G	10	10	0.0412	1	0
At1g14175/At1g14180	Q8GXX6	348	0	-	0	0	0	0	0
CYCT1-4	Q8GYM6	541	0	-	0	0	0	0	0
At1g68160	Q8GZ67	273	0	-	0	0	0	0	0
At2g33400	Q8H1N0	272	1	E	10	10	0.0368	1	0
MIT2	Q8L6Z2	326	0	-	0	0	0	0	0
CLASP	Q8RWY6	1439	0	-	0	0	0	0	0
BPC4	Q8S8C6	296	0	-	0	0	0	0	0
FZR1	Q8VZS9	475	0	-	0	0	0	0	0
At3g62550	Q93W91	162	0	-	0	0	0	0	0
PMR6	Q93Z04	501	1	S	17	17	0.0339	1	0
WSD1	Q93ZR6	481	0	-	0	0	0	0	0
PSAO	Q949Q5	140	0	-	0	0	0	0	0
MAMYB	Q9ASQ2	309	0	-	0	0	0	0	0
At1g55680	Q9C5N4	445	0	-	0	0	0	0	0
At1g31840	Q9C6S6	840	0	-	0	0	0	0	0
RABG3D	Q9C820	206	0	-	0	0	0	0	0
At1g33870	Q9C8U4	252	0	-	0	0	0	0	0
CRK3	Q9CAL2	646	0	-	0	0	0	0	0
TRAPPC6	Q9CAW4	173	0	-	0	0	0	0	0
GSTF12	Q9FE46	214	0	-	0	0	0	0	0
At5g49440	Q9FGX3	181	0	-	0	0	0	0	0
HLB1	Q9FHY8	565	0	-	0	0	0	0	0
RBOHD	Q9FIJ0	921	0	-	0	0	0	0	0
NEN1	Q9FLR0	468	0	-	0	0	0	0	1
At5g23370	Q9FMW4	219	0	-	0	0	0	0	0
MAP1B	Q9FV52	369	0	-	0	0	0	0	0
At1g77350	Q9FVX3	122	0	-	0	0	0	0	0
PER38	Q9LDA4	346	0	-	0	0	0	0	0
F8J2_70	Q9LFA1	164	0	-	0	0	0	0	0
LAC9	Q9LFD1	586	0	-	0	0	0	0	0
PKP1	Q9LIK0	596	1	S	8	8	0.0134	1	0
At3g15110/F4B12_2	Q9LIM3	339	0	-	0	0	0	0	0
At1g07210	Q9LML3	261	0	-	0	0	0	0	0
ADF10	Q9LQ81	140	0	-	0	0	0	0	0
CRRSP31	Q9LRK6	263	0	-	0	0	0	0	0
HIPP14	Q9LTE1	126	0	-	0	0	0	0	0
At3g24570	Q9LV46	235	0	-	0	0	0	0	0
RABH1A	Q9LV79	206	0	-	0	0	0	0	0
CAR4	Q9LVH4	177	0	-	0	0	0	0	0
ndhN	Q9LVM2	209	0	-	0	0	0	0	0
F3C22_60	Q9LXJ8	471	1	E	28	28	0.0594	1	0
ERF106	Q9LY05	207	0	-	0	0	0	0	0
OTU5	Q9LYC7	332	0	-	0	0	0	0	0
At5g11730	Q9LYF7	386	0	-	0	0	0	0	0
PCMP-H90	Q9LYU9	752	0	-	0	0	0	0	0
PCMP-H83	Q9M1V3	960	0	-	0	0	0	0	0
THO7B	Q9M8T6	236	0	-	0	0	0	0	0
ERF117	Q9M9B2	329	0	-	0	0	0	0	0
HDG8	Q9M9P4	699	0	-	0	0	0	0	0
At1g14300	Q9M9T2	339	0	-	0	0	0	0	0
FER4	Q9S756	259	0	-	0	0	0	0	0
REM5	Q9SB80	352	0	-	0	0	0	0	0
At2g16490	Q9SI65	179	0	-	0	0	0	0	0
At3g08860	Q9SR86	481	0	-	0	0	0	0	0
At3g09060	Q9SS81	687	0	-	0	0	0	0	0
ERF109	Q9SZ06	268	0	-	0	0	0	0	0
EMB1129	Q9XIA6	116	0	-	0	0	0	0	0
GEK1	Q9ZPQ3	317	0	-	0	0	0	0	0
WRKY3	Q9ZQ70	513	2	A/Q	9/9	18	0.0351	2	0
At2g15640	Q9ZQF0	426	0	-	0	0	0	0	0
At1g60060	Q9ZUI7	386	0	-	0	0	0	0	0
At3g28875	A0A1I9LNY2	167	0	-	0	0	0	0	0
PPRT1	A0A1P8AX05	474	0	-	0	0	0	0	0
At4g22467	A0A1P8B8Y5	274	0	-	0	0	0	0	0
At5g24275	A0A1P8BDF3	807	0	-	0	0	0	0	0
CRRSP30	A0MEX7	273	0	-	0	0	0	0	0
GET3B	A1L4Y1	411	0	-	0	0	0	0	0
At3g25221	B3H475	34	0	-	0	0	0	0	0
At1g13635	F4HSJ2	311	0	-	0	0	0	0	0
RLM1A	F4I594	997	0	-	0	0	0	0	0
At1g71235	F4I8G4	148	0	-	0	0	0	0	0
At2g14270	F4IFH3	114	0	-	0	0	0	0	0
At5g60290	F4JYW7	153	0	-	0	0	0	0	0
At5g45240	F4KD49	812	0	-	0	0	0	0	0
MKM21.10	F4KFU8	1272	0	-	0	0	0	0	0
At2g39920	O04195	283	0	-	0	0	0	0	0
MYBC1	O22210	248	0	-	0	0	0	0	0
TRPA1	O22765	275	0	-	0	0	0	0	0
RH24	O22907	760	0	-	0	0	0	0	0
AN	O23702	636	0	-	0	0	0	0	0
RACK1A	O24456	327	0	-	0	0	0	0	0
At2g34740	O64583	339	0	-	0	0	0	0	0
At2g44010	O80571	101	0	-	0	0	0	0	0
At2g39160	O80965	120	0	-	0	0	0	0	0
PER46	O81772	326	0	-	0	0	0	0	0
miPEP165a	P0DKI9	18	0	-	0	0	0	0	0
ERF1-3	P35614	435	0	-	0	0	0	0	0
AP1	P35631	256	0	-	0	0	0	0	0
UBC3	P42746	150	0	-	0	0	0	0	0
SYP81	P59277	310	0	-	0	0	0	0	0
At1g03730	Q1ECK0	167	0	-	0	0	0	0	0
CYCB2-1	Q39068	429	0	-	0	0	0	0	0
PCMP-H40	Q3E6Q1	809	0	-	0	0	0	0	0
At5g61540	Q56W64	359	0	-	0	0	0	0	0
AL5	Q5XEM9	260	0	-	0	0	0	0	0
At5g03010	Q6NLS9	232	0	-	0	0	0	0	0
CRK22	Q6NQ87	660	0	-	0	0	0	0	0
RH37	Q84W89	633	1	G	36	36	0.0569	1	0
OFUT5	Q84WU0	564	0	-	0	0	0	0	0
ATHB-X	Q8GXM7	206	0	-	0	0	0	0	0
At2g15910	Q8GY44	81	0	-	0	0	0	0	0
RIC2	Q8GYU0	111	0	-	0	0	0	0	0
At5g19950	Q8L502	443	0	-	0	0	0	0	0
At4g40080	Q8L936	365	0	-	0	0	0	0	0
At5g20130	Q8LAF9	202	1	G	19	19	0.0941	1	0
RCD1	Q8RY59	589	0	-	0	0	0	0	0
ATG4A	Q8S929	467	0	-	0	0	0	0	0
TIM50	Q8VYE2	376	1	P	12	12	0.0319	1	0
BHLH103	Q8VZ22	301	0	-	0	0	0	0	0
EDR2L	Q8VZF6	719	0	-	0	0	0	0	0
At2g17710	Q8W1E8	152	0	-	0	0	0	0	0
OVA9	Q8W4F3	795	0	-	0	0	0	0	0
PURU1	Q93YQ3	323	0	-	0	0	0	0	0
LYSA2	Q94A94	489	0	-	0	0	0	0	0
ICME	Q94AS5	427	0	-	0	0	0	0	0
At2g04795	Q94JV8	95	0	-	0	0	0	0	0
ALP1	Q94K49	396	0	-	0	0	0	0	0
F27M3_5	Q9C4Z8	176	1	A	10	10	0.0568	1	0
At1g55380	Q9C6G7	661	0	-	0	0	0	0	0
At1g32030	Q9C6X0	333	0	-	0	0	0	0	0
ATL34	Q9C7I1	327	0	-	0	0	0	0	0
At1g29660	Q9C7N5	364	0	-	0	0	0	0	0
DTX14	Q9C994	485	0	-	0	0	0	0	0
T9L24.51	Q9FDZ8	254	0	-	0	0	0	0	1
MJJ3.20	Q9FFJ9	277	0	-	0	0	0	0	0
EXO70C2	Q9FFX6	695	0	-	0	0	0	0	0
MPF21.4	Q9FGA8	187	0	-	0	0	0	0	0
MUF8.1	Q9FGG5	711	0	-	0	0	0	0	0
WRKY49	Q9FHR7	274	0	-	0	0	0	0	0
At5g44760	Q9FIZ1	478	0	-	0	0	0	0	0
At5g23360	Q9FMW5	210	0	-	0	0	0	0	0
OPSL1	Q9LFB9	568	1	G	14	14	0.0246	1	0
At1g13800	Q9LMH5	883	0	-	0	0	0	0	0
At3g27090	Q9LSC7	296	0	-	0	0	0	0	0
HDA17	Q9LXN8	158	0	-	0	0	0	0	0
PHB5	Q9LY99	249	0	-	0	0	0	0	0
HDF7	Q9M883	279	0	-	0	0	0	0	0
At3g04220	Q9M8X8	896	0	-	0	0	0	0	0
At1g48930	Q9M995	627	0	-	0	0	0	0	0
At1g68390	Q9M9C4	408	2	S/P	10/13	23	0.0564	2	0
ATEH1	Q9M9W5	331	0	-	0	0	0	0	0
GRXS11	Q9M9Y9	99	0	-	0	0	0	0	0
F14P3.19	Q9S7R9	397	0	-	0	0	0	0	0
CYP77B1	Q9SAB7	510	0	-	0	0	0	0	0
FDM5	Q9SAI1	634	0	-	0	0	0	0	0
FBL10	Q9SDA8	656	0	-	0	0	0	0	0
RCE1	Q9SDY5	184	0	-	0	0	0	0	0
ANN3	Q9SE45	321	0	-	0	0	0	0	0
KIPK2	Q9SJM3	949	0	-	0	0	0	0	0
At1g52620	Q9SSR4	819	0	-	0	0	0	0	0
At4g20470	Q9SUN2	140	0	-	0	0	0	0	0
PUP20	Q9SX90	389	0	-	0	0	0	0	0
At1g10250	Q9SY67	77	0	-	0	0	0	0	0
TAF9	Q9SYH2	183	1	Q	9	9	0.0492	1	0
At1g78530	Q9SYM9	355	0	-	0	0	0	0	0
At4g31860	Q9SZ53	357	0	-	0	0	0	0	0
ADR	Q9T0H4	210	0	-	0	0	0	0	0
CBP20	Q9XFD1	257	0	-	0	0	0	0	0
At2g35730	Q9ZQP5	115	0	-	0	0	0	0	0
At2g01810	Q9ZUA9	697	0	-	0	0	0	0	0
TFIIS	Q9ZVH8	378	0	-	0	0	0	0	0
At3g21950	A0A1I9LSP4	400	0	-	0	0	0	0	0
At1g64320	A0A1P8ASY7	623	0	-	0	0	0	0	0
At5g20220	A0A1P8BB42	409	1	S	8	8	0.0196	1	0
At5g07175	A0A1P8BBB8	97	0	-	0	0	0	0	0
At2g23834	B3H4Y5	33	0	-	0	0	0	0	0
BGLU11	B3H5Q1	521	0	-	0	0	0	0	0
At1g20970	F4HWC3	1364	0	-	0	0	0	0	0
BDR9	F4HXG1	395	0	-	0	0	0	0	0
At1g14890	F4HXW0	219	0	-	0	0	0	0	0
KIN14T	F4I1T9	859	0	-	0	0	0	0	0
At1g03660	F4I2G0	107	0	-	0	0	0	0	0
At2g37160	F4IQ10	573	0	-	0	0	0	0	0
At3g28880	F4J0F6	492	0	-	0	0	0	0	0
At3g29033	F4J1R8	167	0	-	0	0	0	0	0
At3g57790	F4J3I0	490	0	-	0	0	0	0	0
At4g18250	F4JQT1	689	0	-	0	0	0	0	0
At5g01440	F4K9D7	291	0	-	0	0	0	0	0
FLA8	O22126	420	0	-	0	0	0	0	0
YAB1	O22152	229	0	-	0	0	0	0	0
At2g33280	O22780	538	0	-	0	0	0	0	0
CYP96A2	O49373	506	0	-	0	0	0	0	0
At4g18860	O49401	97	0	-	0	0	0	0	0
At2g34810	O64745	540	0	-	0	0	0	0	0
At1g61460	O64774	749	0	-	0	0	0	0	0
At2g44240	O64859	402	0	-	0	0	0	0	0
At4g00610	O65270	328	0	-	0	0	0	0	0
AFC2	P51567	427	0	-	0	0	0	0	0
rps18	P56807	101	0	-	0	0	0	0	0
CAM7	P59220	149	0	-	0	0	0	0	0
LTI65	Q04980	619	0	-	0	0	0	0	0
At4g02470	Q0WM93	1265	0	-	0	0	0	0	0
At5g49710	Q0WP38	235	0	-	0	0	0	0	0
A_IG005I10.16	Q0WQL0	478	0	-	0	0	0	0	0
At2g19146	Q1G3C3	95	0	-	0	0	0	0	0
DTX26	Q1PDX9	489	0	-	0	0	0	0	0
LTPG23	Q2PE60	256	0	-	0	0	0	0	0
At4g10603	Q2V3K0	87	0	-	0	0	0	0	0
PUB48	Q3E9F5	456	0	-	0	0	0	0	0
At4g10720	Q4V397	445	0	-	0	0	0	0	0
SMC3	Q56YN8	1204	1	D	11	11	0.0091	1	0
At2g35310	Q5PNU4	288	0	-	0	0	0	0	0
At5g05350	Q5XV52	526	0	-	0	0	0	0	0
CBSDUF1	Q67XQ0	494	0	-	0	0	0	0	0
PER2	Q67Z07	325	0	-	0	0	0	0	0
ALY4	Q6NQ72	288	0	-	0	0	0	0	0
WOX11	Q6X7J3	268	0	-	0	0	0	0	0
REM1	Q84J39	517	1	D	10	10	0.0193	1	0
At5g21060	Q84JZ4	376	0	-	0	0	0	0	0
At5g37475	Q8GRX2	225	0	-	0	0	0	0	0
CSTF77	Q8GUP1	734	0	-	0	0	0	0	0
GPAT9	Q8GWG0	376	0	-	0	0	0	0	0
At5g19190	Q8GYS0	154	1	S	10	10	0.0649	1	0
CuAOgamma1	Q8H1H9	712	0	-	0	0	0	0	0
EMB2765	Q8L5Y4	1509	0	-	0	0	0	0	0
At2g36260	Q8L8C0	109	0	-	0	0	0	0	0
At1g09050	Q8RX35	916	0	-	0	0	0	0	0
At4g38660	Q8VYN5	345	0	-	0	0	0	0	0
CRK15	Q8W4G6	627	0	-	0	0	0	0	0
VPS2.3	Q941D5	210	0	-	0	0	0	0	0
At5g12270	Q94CL5	360	0	-	0	0	0	0	0
MLO3	Q94KB9	508	0	-	0	0	0	0	0
SULTR3;5	Q94LW6	634	0	-	0	0	0	0	0
PERK10	Q9C660	762	1	P	10	10	0.0131	1	0
EXO70G2	Q9C8H6	660	1	S	11	11	0.0167	1	0
PYL8	Q9FGM1	188	0	-	0	0	0	0	0
MFC19.21	Q9FHI2	803	0	-	0	0	0	0	0
RAD5B	Q9FIY7	1277	0	-	0	0	0	0	0
At5g61660	Q9FKF5	134	1	G	14	14	0.1045	1	0
MUF9.9	Q9FKK1	109	0	-	0	0	0	0	0
BXL4	Q9FLG1	784	0	-	0	0	0	0	0
At5g55720	Q9FM66	392	0	-	0	0	0	0	0
At1g20530	Q9LMW0	614	0	-	0	0	0	0	0
At3g30247	Q9LRU1	158	0	-	0	0	0	0	0
PUMPKIN	Q9LSA9	339	0	-	0	0	0	0	0
