Genename	Uniprot_id	Length	Polyx_count	Polyx_types	Polyx_lengths	Total_length	Pption_polyx	Count_grouped	Hk
CHO2	P05374	869	0	-	0	0	0	0	0
RPS14A	P06367	137	0	-	0	0	0	0	0
SPT3	P06844	337	0	-	0	0	0	0	0
HTS1	P07263	546	0	-	0	0	0	0	1
YOL083C-A	P0C5R4	46	0	-	0	0	0	0	0
PAU21	P0CE86	164	0	-	0	0	0	0	0
RPL2A	P0CX45	254	0	-	0	0	0	0	0
RPS11A	P0CX47	156	0	-	0	0	0	0	0
TY2B-GR2	P0CX64	1770	0	-	0	0	0	0	0
SSA2	P10592	639	0	-	0	0	0	0	0
MTF2	P10849	440	0	-	0	0	0	0	0
TAF13	P11747	167	0	-	0	0	0	0	1
PET9	P18239	318	0	-	0	0	0	0	1
SEC15	P22224	910	0	-	0	0	0	0	1
PHO3	P24031	467	0	-	0	0	0	0	0
DBP2	P24783	546	0	-	0	0	0	0	1
ROX3	P25046	220	0	-	0	0	0	0	0
AAD3	P25612	363	0	-	0	0	0	0	0
PTC6	P25646	442	0	-	0	0	0	0	0
CDC48	P25694	835	0	-	0	0	0	0	1
CIN8	P27895	1000	0	-	0	0	0	0	0
LDS1	P31379	325	0	-	0	0	0	0	0
TFC1	P32367	649	0	-	0	0	0	0	1
YEL043W	P32618	956	0	-	0	0	0	0	0
ZRT1	P32804	376	0	-	0	0	0	0	0
FZF1	P32805	299	0	-	0	0	0	0	0
PTR2	P32901	601	0	-	0	0	0	0	0
PRP40	P33203	583	0	-	0	0	0	0	1
AFR1	P33304	620	0	-	0	0	0	0	0
MSN2	P33748	704	0	-	0	0	0	0	0
TOD6	P34219	525	0	-	0	0	0	0	0
NUP120	P35729	1037	0	-	0	0	0	0	0
NOP4	P37838	685	0	-	0	0	0	0	1
ATG8	P38182	117	0	-	0	0	0	0	0
YBR096W	P38256	230	0	-	0	0	0	0	0
IFA38	P38286	347	0	-	0	0	0	0	0
YBP1	P38315	674	0	-	0	0	0	0	0
PRS2	P38620	318	0	-	0	0	0	0	0
AKR1	P39010	764	0	-	0	0	0	0	0
DRS2	P39524	1355	0	-	0	0	0	0	0
UBP12	P39538	1254	0	-	0	0	0	0	0
SEN34	P39707	275	0	-	0	0	0	0	1
GDI1	P39958	451	0	-	0	0	0	0	1
PEX17	P40155	199	0	-	0	0	0	0	0
YNL198C	P40166	100	0	-	0	0	0	0	0
CCS1	P40202	249	0	-	0	0	0	0	0
MRPL49	P40858	161	0	-	0	0	0	0	0
MID1	P41821	548	0	-	0	0	0	0	0
SER2	P42941	309	0	-	0	0	0	0	0
DCV1	P43595	202	0	-	0	0	0	0	0
YFR018C	P43599	363	0	-	0	0	0	0	0
ULI1	P43604	169	0	-	0	0	0	0	0
IML2	P47031	731	0	-	0	0	0	0	0
ARP3	P47117	449	0	-	0	0	0	0	1
SRB7	P47822	140	0	-	0	0	0	0	1
ALT1	P52893	592	0	-	0	0	0	0	0
ERG25	P53045	309	0	-	0	0	0	0	1
TAN1	P53072	289	0	-	0	0	0	0	0
GET1	P53192	235	0	-	0	0	0	0	0
PUS6	P53294	404	0	-	0	0	0	0	0
YGR283C	P53336	341	0	-	0	0	0	0	0
ESBP6	P53918	673	0	-	0	0	0	0	0
MRP35	P53921	115	0	-	0	0	0	0	0
RNH201	P53942	307	0	-	0	0	0	0	0
YPL014W	Q02606	381	0	-	0	0	0	0	0
PAU10	Q03050	120	0	-	0	0	0	0	0
TDA1	Q03533	586	0	-	0	0	0	0	0
ROT1	Q03691	256	0	-	0	0	0	0	1
PLM2	Q04383	521	0	-	0	0	0	0	0
AIM32	Q04689	311	0	-	0	0	0	0	0
GTB1	Q04924	702	0	-	0	0	0	0	0
HPF1	Q05164	967	1	S	11	11	0.0114	1	0
HRD3	Q05787	833	1	Q	11	11	0.0132	1	0
MRD1	Q06106	887	0	-	0	0	0	0	1
DCS1	Q06151	350	0	-	0	0	0	0	0
HDA2	Q06629	674	0	-	0	0	0	0	0
ASR1	Q06834	288	0	-	0	0	0	0	0
FMP45	Q07651	309	0	-	0	0	0	0	0
YLR001C	Q07895	862	0	-	0	0	0	0	0
YLR031W	Q07978	186	0	-	0	0	0	0	0
YLR042C	Q07990	161	0	-	0	0	0	0	0
YOL036W	Q08206	761	0	-	0	0	0	0	0
DSC2	Q08232	322	0	-	0	0	0	0	0
RSB1	Q08417	382	0	-	0	0	0	0	0
TIM18	Q08749	192	0	-	0	0	0	0	0
CTI6	Q08923	506	0	-	0	0	0	0	0
YPQ1	Q12010	308	0	-	0	0	0	0	0
TAF10	Q12030	206	0	-	0	0	0	0	1
HFI1	Q12060	488	0	-	0	0	0	0	0
GRE2	Q12068	342	0	-	0	0	0	0	0
SPE3	Q12074	293	0	-	0	0	0	0	0
FAL1	Q12099	399	0	-	0	0	0	0	1
YPL150W	Q12152	901	0	-	0	0	0	0	0
HSP42	Q12329	375	0	-	0	0	0	0	0
YPR071W	Q12346	211	0	-	0	0	0	0	0
RPN6	Q12377	434	0	-	0	0	0	0	1
YDL206W	Q12424	762	0	-	0	0	0	0	0
IRC16	Q6B0V8	119	0	-	0	0	0	0	0
YHR213W-B	Q8TGK1	99	0	-	0	0	0	0	0
AFI1	Q99222	893	0	-	0	0	0	0	0
RPL36B	O14455	100	0	-	0	0	0	0	0
URA3	P03962	267	0	-	0	0	0	0	0
SRD1	P09007	221	0	-	0	0	0	0	0
YDR320W-B	P0C5M0	45	0	-	0	0	0	0	0
YHR073C-B	P0C5N4	26	0	-	0	0	0	0	0
YKL145W-A	P0C5P3	30	0	-	0	0	0	0	0
PAU19	P0CE85	124	0	-	0	0	0	0	0
PAU8	P0CE92	120	0	-	0	0	0	0	0
RPL41B	P0CX87	25	0	-	0	0	0	0	0
TIF1	P10081	395	0	-	0	0	0	0	0
MRP1	P10662	321	0	-	0	0	0	0	0
GPA2	P10823	449	0	-	0	0	0	0	0
URA5	P13298	226	0	-	0	0	0	0	0
HOM2	P13663	365	0	-	0	0	0	0	0
NSP1	P14907	823	0	-	0	0	0	0	0
CKA1	P15790	372	0	-	0	0	0	0	0
FUS3	P16892	353	0	-	0	0	0	0	0
GRX2	P17695	143	0	-	0	0	0	0	0
GLN3	P18494	730	1	S	10	10	0.0137	1	0
ARG8	P18544	423	0	-	0	0	0	0	0
DBR1	P24309	405	0	-	0	0	0	0	0
MEF1	P25039	761	0	-	0	0	0	0	0
CPR4	P25334	318	0	-	0	0	0	0	0
YCL002C	P25565	263	0	-	0	0	0	0	0
PAU3	P25610	124	0	-	0	0	0	0	0
YIH1	P25637	258	0	-	0	0	0	0	0
MIG1	P27705	504	0	-	0	0	0	0	0
ITR2	P30606	609	0	-	0	0	0	0	0
PSO2	P30620	661	0	-	0	0	0	0	1
SMY1	P32364	656	0	-	0	0	0	0	0
MSS1	P32559	526	0	-	0	0	0	0	0
GYP6	P32806	458	0	-	0	0	0	0	0
PPG1	P32838	368	0	-	0	0	0	0	0
SMC1	P32908	1225	0	-	0	0	0	0	1
SLD2	P34252	453	1	E	10	10	0.0221	1	1
MRP8	P35719	219	0	-	0	0	0	0	0
MPE1	P35728	441	0	-	0	0	0	0	1
OAR1	P35731	278	0	-	0	0	0	0	0
SRX1	P36077	127	0	-	0	0	0	0	0
ALY1	P36117	915	0	-	0	0	0	0	0
YCR041W	P37265	110	0	-	0	0	0	0	0
TCM62	P38228	572	0	-	0	0	0	0	0
FTH1	P38310	465	0	-	0	0	0	0	0
OM14	P38325	134	0	-	0	0	0	0	0
GUA1	P38625	525	0	-	0	0	0	0	0
VPS29	P38759	282	0	-	0	0	0	0	0
RPP1	P38786	293	0	-	0	0	0	0	1
YHR130C	P38834	111	0	-	0	0	0	0	0
SSP120	P39931	234	0	-	0	0	0	0	0
RPS26B	P39939	119	0	-	0	0	0	0	0
YER079W	P40052	210	1	K	10	10	0.0476	1	0
LCP5	P40079	357	0	-	0	0	0	0	1
RGI2	P40188	164	0	-	0	0	0	0	0
TIF34	P40217	347	0	-	0	0	0	0	1
MET18	P40469	1032	0	-	0	0	0	0	0
DOT5	P40553	215	0	-	0	0	0	0	0
HYR1	P40581	163	0	-	0	0	0	0	0
ALK1	P43633	760	1	S	10	10	0.0132	1	0
PIR5	P46999	287	0	-	0	0	0	0	0
CIS3	P47001	227	0	-	0	0	0	0	0
YHC3	P47040	408	0	-	0	0	0	0	0
YJR012C	P47087	132	0	-	0	0	0	0	1
YJR098C	P47139	656	0	-	0	0	0	0	0
YJR115W	P47152	169	0	-	0	0	0	0	0
YJR141W	P47172	347	0	-	0	0	0	0	1
SNN1	P48232	102	0	-	0	0	0	0	0
YGL235W	P53071	178	0	-	0	0	0	0	0
NIF3	P53081	288	0	-	0	0	0	0	0
MET13	P53128	600	0	-	0	0	0	0	0
CWC22	P53333	577	0	-	0	0	0	0	1
MPA43	P53583	542	0	-	0	0	0	0	0
DUS1	P53759	423	0	-	0	0	0	0	0
APC1	P53886	1748	0	-	0	0	0	0	1
SSL2	Q00578	843	0	-	0	0	0	0	1
SPR6	Q01684	191	0	-	0	0	0	0	0
RPS15	Q01855	142	0	-	0	0	0	0	1
NUP49	Q02199	472	2	N/Q	11/10	21	0.0445	2	1
RNT1	Q02555	471	0	-	0	0	0	0	1
YMR178W	Q03219	274	0	-	0	0	0	0	0
PKH3	Q03306	898	0	-	0	0	0	0	0
UGO1	Q03327	502	0	-	0	0	0	0	1
NHP10	Q03435	203	0	-	0	0	0	0	0
ADI1	Q03677	179	0	-	0	0	0	0	0
RCF1	Q03713	159	0	-	0	0	0	0	0
TY1A-MR1	Q04215	440	0	-	0	0	0	0	0
PEX12	Q04370	399	0	-	0	0	0	0	0
CAB1	Q04430	367	0	-	0	0	0	0	1
VBA4	Q04602	768	0	-	0	0	0	0	0
ECI1	Q05871	280	0	-	0	0	0	0	0
YLR296W	Q05898	108	0	-	0	0	0	0	0
ECM38	Q05902	660	0	-	0	0	0	0	0
UTP21	Q06078	939	0	-	0	0	0	0	1
MMR1	Q06324	491	0	-	0	0	0	0	0
ATG20	Q07528	640	0	-	0	0	0	0	0
RSC58	Q07979	502	0	-	0	0	0	0	1
DAS2	Q12084	232	0	-	0	0	0	0	0
MED2	Q12124	431	1	N	15	15	0.0348	1	0
YOR015W	Q12169	119	0	-	0	0	0	0	0
BUG1	Q12191	341	0	-	0	0	0	0	0
YDL180W	Q12301	547	0	-	0	0	0	0	0
YMR316C-A	I2HB70	103	0	-	0	0	0	0	0
YAL065C	O13511	128	0	-	0	0	0	0	0
RPL39	P04650	51	0	-	0	0	0	0	0
CDC9	P04819	755	0	-	0	0	0	0	1
SGA1	P08019	549	0	-	0	0	0	0	0
COS2	P0CX12	379	0	-	0	0	0	0	0
SNF4	P12904	322	0	-	0	0	0	0	0
GLN4	P13188	809	0	-	0	0	0	0	1
CTA1	P15202	515	0	-	0	0	0	0	0
CDC23	P16522	626	0	-	0	0	0	0	1
PFK1	P16861	987	0	-	0	0	0	0	0
CKI1	P20485	582	0	-	0	0	0	0	0
SRM1	P21827	482	0	-	0	0	0	0	1
YCR101C	P25607	182	0	-	0	0	0	0	0
YCR051W	P25631	222	0	-	0	0	0	0	0
FIG2	P25653	1609	1	S	15	15	0.0093	1	0
CPR3	P25719	182	0	-	0	0	0	0	0
GAC1	P28006	793	1	S	18	18	0.0227	1	0
MCM5	P29496	775	0	-	0	0	0	0	1
SSH4	P32343	579	0	-	0	0	0	0	0
PEP7	P32609	515	0	-	0	0	0	0	0
UBC6	P33296	250	0	-	0	0	0	0	0
NIP100	P33420	868	0	-	0	0	0	0	0
SDS22	P36047	338	0	-	0	0	0	0	1
FMP46	P36141	133	0	-	0	0	0	0	0
SRL3	P36167	246	0	-	0	0	0	0	0
EDS1	P38073	919	0	-	0	0	0	0	0
ARA1	P38115	344	0	-	0	0	0	0	0
TAF5	P38129	798	0	-	0	0	0	0	1
YBL086C	P38177	466	0	-	0	0	0	0	0
UBP13	P38187	747	0	-	0	0	0	0	0
PEX32	P38292	413	0	-	0	0	0	0	0
SLM6	P38343	150	0	-	0	0	0	0	0
DBP8	P38719	431	0	-	0	0	0	0	0
SSF1	P38789	453	0	-	0	0	0	0	0
YHR219W	P38900	624	0	-	0	0	0	0	0
RTS1	P38903	757	1	S	13	13	0.0172	1	0
FAD1	P38913	306	0	-	0	0	0	0	1
YEL014C	P39999	101	0	-	0	0	0	0	0
MAM1	P40065	302	0	-	0	0	0	0	1
PEA2	P40091	420	0	-	0	0	0	0	0
MEP1	P40260	492	0	-	0	0	0	0	0
ATG3	P40344	310	0	-	0	0	0	0	0
ICE2	P40499	491	0	-	0	0	0	0	0
PMP2	P40975	43	0	-	0	0	0	0	0
RRN7	P40992	514	0	-	0	0	0	0	1
POP1	P41812	875	0	-	0	0	0	0	1
SHR5	P41912	237	0	-	0	0	0	0	0
REF2	P42073	533	0	-	0	0	0	0	0
PAU5	P43575	122	0	-	0	0	0	0	0
IES1	P43579	692	0	-	0	0	0	0	0
DUG1	P43616	481	0	-	0	0	0	0	0
MDV1	P47025	714	0	-	0	0	0	0	0
IKS1	P47042	667	0	-	0	0	0	0	0
YJR011C	P47086	261	0	-	0	0	0	0	0
TDA4	P47153	279	0	-	0	0	0	0	0
GYP7	P48365	746	1	S	8	8	0.0107	1	0
MUP1	P50276	574	0	-	0	0	0	0	0
VEL1	P53058	206	0	-	0	0	0	0	0
MNT2	P53059	558	0	-	0	0	0	0	0
TOS8	P53147	276	0	-	0	0	0	0	0
YGR016W	P53209	190	0	-	0	0	0	0	0
YNR021W	P53723	404	0	-	0	0	0	0	0
TOF1	P53840	1238	0	-	0	0	0	0	0
YNL234W	P53857	426	0	-	0	0	0	0	0
MTQ1	P53944	314	0	-	0	0	0	0	0
DAD3	P69850	94	0	-	0	0	0	0	1
SAE3	P89114	91	0	-	0	0	0	0	0
APM1	Q00776	475	0	-	0	0	0	0	0
PTA1	Q01329	785	0	-	0	0	0	0	1
YKR005C	Q02203	525	0	-	0	0	0	0	0
YPL067C	Q02754	198	0	-	0	0	0	0	0
RNY1	Q02933	434	0	-	0	0	0	0	0
DIG1	Q03063	452	0	-	0	0	0	0	0
HEH2	Q03281	663	0	-	0	0	0	0	0
PKH1	Q03407	766	0	-	0	0	0	0	0
PRP42	Q03776	544	0	-	0	0	0	0	1
YMR244W	Q04018	355	0	-	0	0	0	0	0
SPG4	Q04438	115	0	-	0	0	0	0	0
KAR5	Q04746	504	0	-	0	0	0	0	0
YMR074C	Q04773	145	0	-	0	0	0	0	0
RKR1	Q04781	1562	0	-	0	0	0	0	0
CRF1	Q04930	467	0	-	0	0	0	0	0
YPS7	Q06325	596	0	-	0	0	0	0	0
DCK1	Q06409	1932	0	-	0	0	0	0	0
TAZ1	Q06510	381	0	-	0	0	0	0	0
YPR153W	Q06537	140	0	-	0	0	0	0	0
SWA2	Q06677	668	0	-	0	0	0	0	0
YPR097W	Q06839	1073	0	-	0	0	0	0	0
YDL242W	Q07746	117	0	-	0	0	0	0	0
SDH5	Q08230	162	0	-	0	0	0	0	0
AVO1	Q08236	1176	0	-	0	0	0	0	1
MCH4	Q08268	501	0	-	0	0	0	0	0
NUR1	Q12066	484	0	-	0	0	0	0	0
GYP5	Q12344	894	0	-	0	0	0	0	0
ERP3	Q12403	225	0	-	0	0	0	0	0
RKM4	Q12504	494	0	-	0	0	0	0	0
YBR200W-A	Q3E755	54	0	-	0	0	0	0	0
YLR307C-A	Q3E825	87	0	-	0	0	0	0	0
YMR105W-A	Q8TGS8	64	0	-	0	0	0	0	0
YLR379W-A	A0A8D9UGQ7	90	0	-	0	0	0	0	0
TRP3	P00937	484	0	-	0	0	0	0	0
GAL80	P04387	435	0	-	0	0	0	0	0
RPL6B	P05739	176	0	-	0	0	0	0	0
RAD52	P06778	471	0	-	0	0	0	0	0
TOP2	P06786	1428	0	-	0	0	0	0	1
CDC33	P07260	213	0	-	0	0	0	0	1
ERG12	P07277	443	0	-	0	0	0	0	1
CIT2	P08679	460	0	-	0	0	0	0	0
MYO1	P08964	1928	0	-	0	0	0	0	1
RNR2	P09938	399	0	-	0	0	0	0	1
RPS30A	P0CX33	63	0	-	0	0	0	0	0
CUP1-1	P0CX80	61	0	-	0	0	0	0	0
RGP1	P16664	663	0	-	0	0	0	0	0
HNM1	P19807	563	0	-	0	0	0	0	0
DBP5	P20449	482	0	-	0	0	0	0	1
PRP5	P21372	849	0	-	0	0	0	0	1
MBR1	P23493	339	0	-	0	0	0	0	0
MIR1	P23641	311	0	-	0	0	0	0	0
ERG8	P24521	451	0	-	0	0	0	0	1
IFM1	P25038	676	0	-	0	0	0	0	0
ELO2	P25358	347	0	-	0	0	0	0	0
MSH1	P25846	959	0	-	0	0	0	0	0
GAR1	P28007	205	0	-	0	0	0	0	0
URA10	P30402	227	0	-	0	0	0	0	0
GLN1	P32288	370	0	-	0	0	0	0	1
KRE6	P32486	720	0	-	0	0	0	0	0
UGX2	P32772	223	0	-	0	0	0	0	0
FRE1	P32791	686	0	-	0	0	0	0	0
ARC19	P33204	171	0	-	0	0	0	0	1
CSE2	P33308	149	0	-	0	0	0	0	0
IXR1	P33417	597	6	Q/Q/A/Q/Q/Q	20/13/10/33/8/16	100	0.1675	6	0
SPT23	P35210	1082	0	-	0	0	0	0	0
