Genename	Uniprot_id	Length	Polyx_count	Polyx_types	Polyx_lengths	Total_length	Pption_polyx	Count_grouped	Hk
C15C8.6	Q18021	316	0	-	0	0	0	0	0
C15H9.3	Q18029	314	0	-	0	0	0	0	0
C25G6.3	Q18176	578	0	-	0	0	0	0	0
pdl-1	Q18268	159	0	-	0	0	0	0	0
srlf-3	Q18280	235	0	-	0	0	0	0	0
C42D8.1	Q18582	252	0	-	0	0	0	0	0
dsb-1	Q19220	385	0	-	0	0	0	0	0
srm-4	Q20522	349	0	-	0	0	0	0	0
CELE_F58E6.5	Q20981	304	0	-	0	0	0	0	0
ifc-2	Q21067	622	0	-	0	0	0	0	0
apr-1	Q21227	1188	0	-	0	0	0	0	0
let-99	Q21341	698	0	-	0	0	0	0	0
cor-1	Q21624	607	1	A	8	8	0.0132	1	0
nrde-3	Q21691	1057	0	-	0	0	0	0	0
CELE_R31.2	Q22015	489	0	-	0	0	0	0	0
twk-21	Q22042	581	0	-	0	0	0	0	0
dhs-19	Q22392	307	0	-	0	0	0	0	0
CELE_ZC443.1	Q23320	320	0	-	0	0	0	0	0
CELE_ZK856.6	Q23641	178	0	-	0	0	0	0	0
let-653	Q27394	812	1	T	10	10	0.0123	1	0
fbxa-55	Q2WF55	317	0	-	0	0	0	0	0
tbcc-1	Q3V5J2	303	0	-	0	0	0	0	0
CELE_Y77E11A.16	Q3V5K2	343	0	-	0	0	0	0	0
acr-25	Q65XS8	544	0	-	0	0	0	0	0
col-87	Q7YTG4	548	0	-	0	0	0	0	0
CELE_M01F1.8	Q7YXB7	328	0	-	0	0	0	0	0
dnj-20	Q8MPX3	355	0	-	0	0	0	0	0
CELE_F23A7.1	Q93553	62	0	-	0	0	0	0	0
blmp-1	Q93560	817	1	G	11	11	0.0135	1	0
vps-13a	Q94010	3212	1	A	10	10	0.0031	1	0
CELE_R13A1.5	Q95ZQ7	155	0	-	0	0	0	0	0
CELE_ZK616.5	Q965Z2	197	0	-	0	0	0	0	0
CELE_R13H9.6	Q966G1	380	0	-	0	0	0	0	0
CELE_F12E12.1	Q9BLB9	122	0	-	0	0	0	0	0
CELE_Y32G9A.3	Q9BPM8	142	0	-	0	0	0	0	0
CELE_Y92H12BR.2	Q9BPN9	177	0	-	0	0	0	0	0
C05D9.3	Q9GYK2	423	0	-	0	0	0	0	0
clec-174	Q9N3W8	456	0	-	0	0	0	0	0
col-109	Q9N527	291	0	-	0	0	0	0	0
mdt-17	Q9NAL4	667	0	-	0	0	0	0	0
CELE_F54C4.4	Q9TZ91	119	0	-	0	0	0	0	0
meg-4	Q9TZK8	832	0	-	0	0	0	0	0
sld-5	Q9U2W9	224	0	-	0	0	0	0	0
cdk-4	Q9XTR1	406	0	-	0	0	0	0	0
CELE_Y18D10A.21	Q9XW04	286	0	-	0	0	0	0	0
CELE_Y54E2A.4	Q9XWI1	2017	0	-	0	0	0	0	0
ing-3	Q9XWJ8	490	1	G	8	8	0.0163	1	1
CELE_Y39A1A.18	Q9XX29	139	0	-	0	0	0	0	0
CELE_Y106G6D.1	Q9XX63	239	0	-	0	0	0	0	0
clec-239	Q9XX76	200	1	T	18	18	0.09	1	0
ceh-89	Q9XX95	175	0	-	0	0	0	0	0
egrh-2	U4PBA8	294	0	-	0	0	0	0	0
CELE_T10B5.4	A0A0K3ASB6	237	0	-	0	0	0	0	0
aat-3	A0A0K3AVL7	529	0	-	0	0	0	0	0
CELE_ZC132.11	A0A163VUD3	304	0	-	0	0	0	0	0
CELE_R148.8	A0A679L8G9	61	0	-	0	0	0	0	0
sre-51	A3QMA8	351	0	-	0	0	0	0	0
CELE_M01D7.9	A4UVM3	82	0	-	0	0	0	0	0
C25F9.13	A5JYW5	224	0	-	0	0	0	0	0
CELE_F52C12.6	B5WWL2	245	0	-	0	0	0	0	0
CELE_F40G9.12	C3JXE5	190	0	-	0	0	0	0	0
ent-7	E1B6S1	461	0	-	0	0	0	0	0
C16C8.22	G4S0D7	154	0	-	0	0	0	0	0
ark-1	G5EBZ8	1043	0	-	0	0	0	0	1
sorb-1	G5EC32	1005	0	-	0	0	0	0	0
CELE_ZK938.1	G5ECL6	327	0	-	0	0	0	0	0
bc10	G5EE03	89	0	-	0	0	0	0	0
lim-4	G5EEA1	355	0	-	0	0	0	0	0
hhat-1	G5EFT7	519	0	-	0	0	0	0	0
daf-10	G5EFW7	1192	0	-	0	0	0	0	0
tag-10	G5EG67	473	0	-	0	0	0	0	0
CELE_F11C1.10	G5EGN4	89	0	-	0	0	0	0	0
C13C4.6	O01928	467	0	-	0	0	0	0	0
fbxb-34	O02111	310	0	-	0	0	0	0	0
CELE_F44E7.3	O16248	67	0	-	0	0	0	0	0
str-229	O16396	340	0	-	0	0	0	0	0
C17F4.3	O16540	257	0	-	0	0	0	0	0
fbxa-184	O16739	297	0	-	0	0	0	0	0
srlf-19	O16949	146	0	-	0	0	0	0	0
srw-108	O16957	196	0	-	0	0	0	0	0
fbxb-39	O17228	270	0	-	0	0	0	0	0
aagr-4	O17352	903	0	-	0	0	0	0	0
lips-11	O17375	288	0	-	0	0	0	0	0
CELE_F33D11.1	O44778	131	0	-	0	0	0	0	0
CELE_T27E7.1	O45855	226	0	-	0	0	0	0	0
CELE_T04D1.2	O61844	381	0	-	0	0	0	0	0
let-413	O61967	699	0	-	0	0	0	0	1
srbc-63	O62362	279	0	-	0	0	0	0	0
clec-20	O76609	417	0	-	0	0	0	0	0
CELE_H41C03.1	O76636	396	0	-	0	0	0	0	0
ttbk-2.1	O76712	311	0	-	0	0	0	0	0
kin-2	P30625	366	0	-	0	0	0	0	0
pat-2	P34446	1226	0	-	0	0	0	0	0
atp-2	P46561	538	0	-	0	0	0	0	1
hsp-60	P50140	568	0	-	0	0	0	0	0
T24H10.1	P52652	308	0	-	0	0	0	0	0
F56F10.1	P90893	540	1	L	9	9	0.0167	1	0
CELE_T23G11.7	P90969	361	0	-	0	0	0	0	0
C32B5.6	P91113	184	0	-	0	0	0	0	0
C32E8.1	P91131	154	0	-	0	0	0	0	0
CELE_F54C1.8	P91325	214	0	-	0	0	0	0	0
mrpl-24	P91353	278	0	-	0	0	0	0	0
srab-21	P91473	330	0	-	0	0	0	0	0
CELE_ZC239.14	P91561	223	0	-	0	0	0	0	0
mek-2	Q10664	387	0	-	0	0	0	0	1
acs-7	Q17577	540	0	-	0	0	0	0	0
C18F10.7	Q18099	582	0	-	0	0	0	0	1
C26D10.3	Q18213	475	0	-	0	0	0	0	0
C34D4.4	Q18449	205	0	-	0	0	0	0	0
col-183	Q19111	316	1	G	20	20	0.0633	1	0
CELE_F26A1.1	Q19805	276	0	-	0	0	0	0	0
pxn-1	Q1ENI8	1285	0	-	0	0	0	0	0
CELE_F35D11.4	Q20034	174	0	-	0	0	0	0	0
tmed-10	Q20546	204	0	-	0	0	0	0	0
CELE_F53F4.11	Q20720	543	0	-	0	0	0	0	0
srh-16	Q20814	333	0	-	0	0	0	0	0
rod-1	Q20849	2049	0	-	0	0	0	0	0
CELE_F57C12.2	Q20940	281	0	-	0	0	0	0	0
metl-18	Q21069	229	0	-	0	0	0	0	0
CELE_K02E11.4	Q21140	133	1	G	10	10	0.0752	1	0
CELE_T19D12.6	Q22574	779	0	-	0	0	0	0	0
nlp-2	Q22739	171	0	-	0	0	0	0	0
CELE_T28C6.5	Q22846	303	0	-	0	0	0	0	0
prp-39	Q22961	710	0	-	0	0	0	0	0
apt-9	Q23165	588	0	-	0	0	0	0	0
mtr-4	Q23223	1026	0	-	0	0	0	0	0
ZK688.12	Q27GV2	173	0	-	0	0	0	0	0
erp-44.1	Q304D5	411	0	-	0	0	0	0	0
CELE_ZK185.5	Q3V5H6	352	0	-	0	0	0	0	0
crh-2	Q4JFH9	351	0	-	0	0	0	0	0
CELE_T23B12.11	Q4R139	130	0	-	0	0	0	0	0
CELE_Y54G2A.41	Q4R169	112	0	-	0	0	0	0	0
CELE_VB0395L.1	Q566A9	340	0	-	0	0	0	0	0
CELE_W01D2.6	Q7YTK2	72	0	-	0	0	0	0	0
srw-9	Q86D06	375	0	-	0	0	0	0	0
btb-2	Q8IFY9	288	0	-	0	0	0	0	0
algn-5	Q8WSL9	339	0	-	0	0	0	0	0
CELE_Y45G5AL.1	Q8WTM0	275	0	-	0	0	0	0	0
gst-14	Q93696	210	0	-	0	0	0	0	0
tgs-1	Q94013	566	0	-	0	0	0	0	0
paqr-1	Q94177	434	0	-	0	0	0	0	1
CELE_ZK154.4	Q94313	203	0	-	0	0	0	0	1
gos-28	Q95ZW1	234	0	-	0	0	0	0	0
srh-34	Q966I4	333	0	-	0	0	0	0	0
Y67D2.5	Q9BKR0	202	0	-	0	0	0	0	0
CELE_Y23H5B.8	Q9N474	174	0	-	0	0	0	0	0
msp-77	Q9TVW5	127	0	-	0	0	0	0	0
CELE_R160.6	Q9TZD2	77	0	-	0	0	0	0	0
rpl-43	Q9U2A8	91	0	-	0	0	0	0	1
CELE_F26D2.13	Q9XV59	247	0	-	0	0	0	0	0
str-78	Q9XWA2	339	0	-	0	0	0	0	0
C17H12.6	V6CJ59	357	0	-	0	0	0	0	0
sre-18	A0A067XG43	315	0	-	0	0	0	0	0
CELE_T27A1.2	A0A0M7RFF2	342	0	-	0	0	0	0	0
coh-1	A0A131MBD0	597	0	-	0	0	0	0	1
CELE_H43I07.1	A0A168H995	275	0	-	0	0	0	0	0
CELE_Y70G10A.4	A0A1D3PD11	79	0	-	0	0	0	0	0
C35E7.12	A0A2C9C2M9	41	0	-	0	0	0	0	0
CELE_M176.16	A0A2K5ATR2	10	0	-	0	0	0	0	0
bus-8a	A0A2K5AU30	94	0	-	0	0	0	0	0
cyh-1	A0A7R9SUL6	337	0	-	0	0	0	0	0
mrpl-46	C0VXV6	265	0	-	0	0	0	0	0
moa-1	C3JXD8	1238	0	-	0	0	0	0	0
CELE_K01A6.8	D1MN73	112	0	-	0	0	0	0	0
CELE_F57G4.10	D9N149	145	0	-	0	0	0	0	0
pqn-87	G2HK03	1485	3	P/A/Q	10/10/11	31	0.0209	3	1
mes-1	G5EBL2	966	0	-	0	0	0	0	0
osm-9	G5EBV8	937	0	-	0	0	0	0	0
col-43	G5ED38	303	0	-	0	0	0	0	0
CELE_Y66A7A.4	G5EDL8	479	0	-	0	0	0	0	0
uggt-2	G5EF14	1381	0	-	0	0	0	0	0
asd-2	G5EFF1	445	0	-	0	0	0	0	0
CELE_K03B4.9	H2L021	322	0	-	0	0	0	0	0
pod-2	H2L0M0	2165	0	-	0	0	0	0	0
clec-206	O16285	471	0	-	0	0	0	0	0
C09H5.7	O16334	333	0	-	0	0	0	0	0
nhr-156	O16398	392	0	-	0	0	0	0	0
sru-1	O17634	329	0	-	0	0	0	0	0
CELE_F55B11.4	O17890	145	0	-	0	0	0	0	0
haf-3	O17895	666	0	-	0	0	0	0	0
srsx-39	O17960	311	0	-	0	0	0	0	0
CELE_Y57G11A.5	O18219	110	0	-	0	0	0	0	0
rpl-20	O44480	180	0	-	0	0	0	0	1
CELE_F48G7.8	O44587	165	0	-	0	0	0	0	0
CELE_F14H3.12	O45370	142	0	-	0	0	0	0	0
arrd-17	O45782	426	0	-	0	0	0	0	0
C47F8.1	O62111	281	0	-	0	0	0	0	0
CELE_Y45F10D.7	O62477	924	0	-	0	0	0	0	0
gpa-11	O76584	363	0	-	0	0	0	0	0
hpo-25	O76588	199	0	-	0	0	0	0	0
unc-29	P48181	493	0	-	0	0	0	0	0
ucr-1	P98080	471	0	-	0	0	0	0	1
chst-1	Q09272	329	0	-	0	0	0	0	0
tdo-2	Q09474	403	0	-	0	0	0	0	0
F15G9.5	Q10037	272	0	-	0	0	0	0	0
nhr-2	Q10902	472	0	-	0	0	0	0	0
C01B10.3	Q17543	402	0	-	0	0	0	0	0
glr-4	Q17697	951	0	-	0	0	0	0	0
chil-7	Q17839	482	0	-	0	0	0	0	0
C10A4.4	Q17890	192	0	-	0	0	0	0	0
fipr-8	Q17934	73	0	-	0	0	0	0	0
dpyd-1	Q18164	1059	0	-	0	0	0	0	0
C34C12.8	Q18421	237	0	-	0	0	0	0	0
acy-1	Q19523	1253	0	-	0	0	0	0	0
CELE_F28C1.1	Q19854	672	0	-	0	0	0	0	0
CELE_F42A10.7	Q20312	187	0	-	0	0	0	0	0
mkk-4	Q20347	363	0	-	0	0	0	0	0
CELE_F48D6.4	Q20560	98	0	-	0	0	0	0	0
CELE_K01D12.1	Q21090	314	0	-	0	0	0	0	0
srx-77	Q21170	313	0	-	0	0	0	0	0
CELE_K08H2.5	Q21373	304	0	-	0	0	0	0	0
CELE_M03C11.6	Q21485	300	0	-	0	0	0	0	0
nhr-208	Q21805	410	0	-	0	0	0	0	0
ttr-28	Q22035	149	0	-	0	0	0	0	0
CELE_T01C8.2	Q22065	80	0	-	0	0	0	0	0
lgc-16	Q22083	401	0	-	0	0	0	0	0
srlf-24	Q22237	202	0	-	0	0	0	0	0
C37C3.11	Q22921	161	0	-	0	0	0	0	0
C52B9.4	Q22938	558	0	-	0	0	0	0	0
CELE_W03A5.2	Q23135	259	0	-	0	0	0	0	0
CELE_Y57G11C.52	Q2EEL8	68	0	-	0	0	0	0	0
C31B8.16	Q4A575	265	0	-	0	0	0	0	0
C17F4.12	Q4W523	119	0	-	0	0	0	0	0
tnt-2	Q7Z072	428	0	-	0	0	0	0	0
ifd-1	Q86DC6	575	0	-	0	0	0	0	0
CELE_K02C4.5	Q8I4H7	422	0	-	0	0	0	0	0
CELE_K07C5.9	Q8MQ09	76	0	-	0	0	0	0	0
clec-6	Q95QR9	407	0	-	0	0	0	0	0
idpb-1	Q95QY1	166	1	G	10	10	0.0602	1	0
CELE_Y66D12A.1	Q9BI35	236	1	S	10	10	0.0424	1	0
nhr-249	Q9GYF7	115	0	-	0	0	0	0	0
fbxa-86	Q9N2T1	301	0	-	0	0	0	0	0
CELE_Y97E10AR.4	Q9N2U7	515	0	-	0	0	0	0	0
CELE_Y38C1AA.6	Q9N430	332	0	-	0	0	0	0	0
sesn-1	Q9N4D6	474	0	-	0	0	0	0	0
lsy-2	Q9N5S3	365	0	-	0	0	0	0	0
CELE_Y53F4B.5	Q9NAC4	144	0	-	0	0	0	0	0
herd-1	Q9NEM5	718	0	-	0	0	0	0	0
B0294.1	Q9TXP8	144	0	-	0	0	0	0	0
pck-3	Q9TYQ8	624	0	-	0	0	0	0	0
C29F9.5	Q9TZB8	261	0	-	0	0	0	0	0
Y48B6A.1	Q9U2A9	674	0	-	0	0	0	0	0
athp-3	Q9U2U9	286	0	-	0	0	0	0	0
CELE_T28A8.6	Q9XU04	627	0	-	0	0	0	0	0
phy-3	Q9XUP0	318	0	-	0	0	0	0	0
CELE_F59D12.3	Q9XUV6	318	0	-	0	0	0	0	0
sre-22	Q9XV41	359	0	-	0	0	0	0	0
acbp-5	Q9XVJ0	274	0	-	0	0	0	0	0
CELE_Y75B8A.8	Q9XW73	715	7	G/Q/Q/Q/Q/Q/Q	9/9/9/15/15/11/9	77	0.1077	7	1
zipt-2.3	Q9XWH3	319	0	-	0	0	0	0	0
sec-8	Q9XWS2	893	0	-	0	0	0	0	0
CELE_Y38H6C.13	Q9XX48	79	0	-	0	0	0	0	0
C41D11.3	A0A078BS72	921	0	-	0	0	0	0	0
CELE_F22G12.5	A0A0K3AR51	2338	0	-	0	0	0	0	1
CELE_F22H10.11	A0A0K3AT95	49	0	-	0	0	0	0	0
syd-9	A0A5E4M3Q4	554	0	-	0	0	0	0	0
CELE_Y47G6A.19	A0A7R9SW65	509	0	-	0	0	0	0	0
CELE_F49H6.17	A8WI16	78	0	-	0	0	0	0	0
CELE_F14H8.8	B1Q269	88	0	-	0	0	0	0	0
C39B5.14	C2BR92	329	0	-	0	0	0	0	0
C18H7.6	D0IMZ1	533	1	G	18	18	0.0338	1	0
clec-27	G5EC88	363	0	-	0	0	0	0	0
dmd-10	G5EEJ1	348	0	-	0	0	0	0	0
hot-1	G5EF85	218	0	-	0	0	0	0	0
rrf-2	G5EFA8	1579	0	-	0	0	0	0	0
CELE_F20C5.6	G5EFF2	348	0	-	0	0	0	0	0
aff-1	G5EGL9	589	0	-	0	0	0	0	0
helq-1	H2KY86	923	0	-	0	0	0	0	0
wdr-62	H2L0C5	1657	0	-	0	0	0	0	0
cas-2	O02096	457	1	P	10	10	0.0219	1	0
pigv-1	O02164	672	0	-	0	0	0	0	0
pqn-27	O02238	534	1	Q	12	12	0.0225	1	0
CELE_F40A3.1	O16267	186	0	-	0	0	0	0	0
srt-68	O16494	280	0	-	0	0	0	0	0
CELE_K02F6.7	O16628	512	0	-	0	0	0	0	0
CELE_F13A2.1	O16896	68	0	-	0	0	0	0	0
CELE_Y57G11A.4	O18222	262	0	-	0	0	0	0	0
fbxb-78	O44475	333	0	-	0	0	0	0	0
sri-73	O44676	313	0	-	0	0	0	0	0
srh-99	O44715	347	0	-	0	0	0	0	0
cest-4	O45083	592	0	-	0	0	0	0	0
srh-118	O45651	352	0	-	0	0	0	0	0
srh-295	O45990	319	0	-	0	0	0	0	0
ekl-5	O62418	453	0	-	0	0	0	0	0
spe-47	O76615	380	0	-	0	0	0	0	0
rgs-1	P34295	201	0	-	0	0	0	0	0
apx-1	P41990	515	0	-	0	0	0	0	0
gst-6	P91252	206	0	-	0	0	0	0	0
CELE_F59A3.12	P91357	294	0	-	0	0	0	0	0
CELE_F59A3.10	P91362	117	0	-	0	0	0	0	0
srw-136	P91385	378	0	-	0	0	0	0	0
ZK370.6	Q02333	164	0	-	0	0	0	0	0
F10B5.2	Q09305	357	0	-	0	0	0	0	0
rnh-1.1	Q09633	507	0	-	0	0	0	0	0
nep-5	Q09946	694	0	-	0	0	0	0	0
F46H5.3	Q10454	396	0	-	0	0	0	0	0
attf-4	Q11178	529	0	-	0	0	0	0	0
C04G6.5	Q17638	59	0	-	0	0	0	0	0
C06E8.5	Q17738	579	0	-	0	0	0	0	0
C14E2.1	Q17987	133	0	-	0	0	0	0	0
wdr-60	Q18263	668	0	-	0	0	0	0	0
C29F4.3	Q18304	390	0	-	0	0	0	0	0
cdr-3	Q18832	278	0	-	0	0	0	0	0
CELE_D1053.3	Q18940	265	0	-	0	0	0	0	0
CELE_F07H5.10	Q19174	334	0	-	0	0	0	0	0
sto-1	Q19200	330	0	-	0	0	0	0	0
srsx-32	Q19607	302	0	-	0	0	0	0	0
clec-180	Q19970	896	0	-	0	0	0	0	0
CELE_F36H1.3	Q20108	532	0	-	0	0	0	0	0
CELE_F56C9.3	Q20864	446	0	-	0	0	0	0	0
nspg-6	Q20865	237	0	-	0	0	0	0	0
srd-49	Q21705	337	0	-	0	0	0	0	0
chil-22	Q21866	450	0	-	0	0	0	0	0
T03G11.3	Q22122	322	0	-	0	0	0	0	0
CELE_T07D1.3	Q22303	144	0	-	0	0	0	0	0
him-17	Q22360	954	0	-	0	0	0	0	0
otpl-6	Q22977	581	0	-	0	0	0	0	0
