Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	Gene start (bp)	Gene end (bp)
ENSGGOG00000014350	ENSGGOT00000058071		A0A2I2Y7V5	8069702	8079812
ENSGGOG00000011443	ENSGGOT00000011517		G3R760	118120216	118323523
ENSGGOG00000010861	ENSGGOT00000010909		G3R5L5	180365167	180497486
ENSGGOG00000012713	ENSGGOT00000012763		G3RAD5	59794802	59864410
ENSGGOG00000006302	ENSGGOT00000062220		A0A2I2Z603	32333205	32339401
ENSGGOG00000002425	ENSGGOT00000002437		G3QJ09	31172180	31197393
ENSGGOG00000043851	ENSGGOT00000003896		G3QMQ8	19732378	19760866
ENSGGOG00000015237	ENSGGOT00000015295		G3RGV9	38986434	39019006
ENSGGOG00000012713	ENSGGOT00000062224		A0A2I2ZVK0	59794802	59864410
ENSGGOG00000042880	ENSGGOT00000048071		A0A2I2Y4S4	3810	10638
ENSGGOG00000026749	ENSGGOT00000026172		G3RVX7	28524399	28536665
ENSGGOG00000012713	ENSGGOT00000048604		A0A2I2YBZ0	59794802	59864410
ENSGGOG00000042302	ENSGGOT00000067134		A0A2I2YIA0	43583808	43587389
ENSGGOG00000024186	ENSGGOT00000025961		A0A2I2ZLZ4	33690572	33690958
ENSGGOG00000026749	ENSGGOT00000067900		A0A2I2YDM7	28524399	28536665
ENSGGOG00000012713	ENSGGOT00000060686		A0A2I2Z0T9	59794802	59864410
ENSGGOG00000043278	ENSGGOT00000045993		A0A2I2Y8N9	87597878	87626133
ENSGGOG00000042302	ENSGGOT00000052167		A0A2I2ZD71	43583808	43587389
ENSGGOG00000026749	ENSGGOT00000048858		A0A2I2ZJT1	28524399	28536665
ENSGGOG00000001274	ENSGGOT00000001282		G3QG09	7041738	7045871
ENSGGOG00000042302	ENSGGOT00000062489		A0A2I2YGM3	43583808	43587389
ENSGGOG00000039232	ENSGGOT00000061495		A0A2I2YAL3	85168135	85168329
ENSGGOG00000012060	ENSGGOT00000012103		G3R8P7	141178266	141178940
ENSGGOG00000026524	ENSGGOT00000032951		G3SEV4	35800207	35910135
ENSGGOG00000043525	ENSGGOT00000013855		G3RD70	153328586	153329785
ENSGGOG00000025643	ENSGGOT00000022293		G3RYK4	209317302	209351054
ENSGGOG00000043278	ENSGGOT00000050683		A0A2I2Z5T5	87597878	87626133
ENSGGOG00000043743	ENSGGOT00000062069		A0A2I2ZGR9	11438841	11441076
ENSGGOG00000042880	ENSGGOT00000068693		A0A2I2Y1P1	3810	10638
ENSGGOG00000012458	ENSGGOT00000012500		G3R9Q8	7037911	7039383
ENSGGOG00000038849	ENSGGOT00000066946		A0A2I2ZXA3	22055015	22055234
ENSGGOG00000043278	ENSGGOT00000050330		A0A2I2YMM3	87597878	87626133
ENSGGOG00000010568	ENSGGOT00000034226		G3S4A4	114131356	114149965
ENSGGOG00000037967	ENSGGOT00000054604		A0A2I2ZRX6	91270338	91271351
ENSGGOG00000004853	ENSGGOT00000004880		G3QQ96	137535145	137588767
ENSGGOG00000036613	ENSGGOT00000064937		A0A2I2YF48	120874294	120874437
ENSGGOG00000016984	ENSGGOT00000017040		G3RLD1	57135630	57137504
ENSGGOG00000008017	ENSGGOT00000061335		A0A2I2ZAS2	140271871	140306140
ENSGGOG00000009148	ENSGGOT00000009185		G3R185	81326126	81326431
ENSGGOG00000038682	ENSGGOT00000048036		A0A2I2ZPA8	1084	5509
ENSGGOG00000016220	ENSGGOT00000016274		G3RJD8	93090890	93163811
ENSGGOG00000010852	ENSGGOT00000010896		G3R5K4	53466023	53472359
ENSGGOG00000012706	ENSGGOT00000029873		G3SHX3	33426151	33434330
ENSGGOG00000012706	ENSGGOT00000012751		G3RAC6	33426151	33434330
ENSGGOG00000003941	ENSGGOT00000032245		G3S997	14715063	14761481
ENSGGOG00000011062	ENSGGOT00000045527		A0A2I2YDW6	4582061	4645163
ENSGGOG00000015656	ENSGGOT00000015707		G3RHZ1	55017703	55018296
ENSGGOG00000043686	ENSGGOT00000065774		G3RXT8	26725069	26725380
ENSGGOG00000038524	ENSGGOT00000067567		A0A2I2ZMG2	92323178	92464020
ENSGGOG00000008017	ENSGGOT00000008050		G3QYA8	140271871	140306140
ENSGGOG00000010214	ENSGGOT00000010266		G3R3Z3	53425540	53511529
ENSGGOG00000011062	ENSGGOT00000011104		G3R647	4582061	4645163
ENSGGOG00000010214	ENSGGOT00000055629		A0A2I2YYM0	53425540	53511529
ENSGGOG00000011062	ENSGGOT00000045340		A0A2I2YI63	4582061	4645163
ENSGGOG00000041682	ENSGGOT00000065731		A0A2I2ZAG1	84501136	84501488
ENSGGOG00000025267	ENSGGOT00000032060		G3RPL4	38461558	38469020
ENSGGOG00000042225	ENSGGOT00000041148		G3SKQ6	37791699	37794190
ENSGGOG00000013194	ENSGGOT00000024474		G3S672	124660104	124662491
ENSGGOG00000008268	ENSGGOT00000008305		G3QYY3	39959270	39974856
ENSGGOG00000014501	ENSGGOT00000014548		G3REY9	2742195	2742503
ENSGGOG00000041502	ENSGGOT00000052890		A0A2I2ZAA0	86760852	86761323
ENSGGOG00000038152	ENSGGOT00000008794		G3R079	42163825	42164334
ENSGGOG00000012624	ENSGGOT00000012673		G3RA58	35040571	35353808
ENSGGOG00000002647	ENSGGOT00000032206		G3S2I4	5488947	5588200
ENSGGOG00000003941	ENSGGOT00000003962		G3QMW8	14715063	14761481
ENSGGOG00000043101	ENSGGOT00000049579		A0A2I2ZW39	28763028	28763306
ENSGGOG00000003941	ENSGGOT00000048744		A0A2I2YHA4	14715063	14761481
ENSGGOG00000002647	ENSGGOT00000028714		G3RLX6	5488947	5588200
ENSGGOG00000021958	ENSGGOT00000034377		G3S4Z8	60257884	60294712
ENSGGOG00000002647	ENSGGOT00000050327		A0A2I2YFP5	5488947	5588200
ENSGGOG00000001319	ENSGGOT00000001328		G3QG51	18622729	18626726
ENSGGOG00000000702	ENSGGOT00000000707		G3QEJ4	46732569	46741803
ENSGGOG00000021958	ENSGGOT00000063742		A0A2I2ZW06	60257884	60294712
ENSGGOG00000000702	ENSGGOT00000027277		G3S1P8	46732569	46741803
ENSGGOG00000038738	ENSGGOT00000055381		A0A2I2Y2X3	92	1846
ENSGGOG00000007478	ENSGGOT00000007512		G3QWZ1	5818657	5820288
ENSGGOG00000000406	ENSGGOT00000000408		G3QDS2	76983863	76986130
ENSGGOG00000004581	ENSGGOT00000004607		G3QPJ6	54291490	54301876
ENSGGOG00000021958	ENSGGOT00000064550		A0A2I2ZJ54	60257884	60294712
ENSGGOG00000042770	ENSGGOT00000062928		A0A2I2YFT0	1415166	1419396
ENSGGOG00000021958	ENSGGOT00000026679		G3RTJ9	60257884	60294712
ENSGGOG00000000120	ENSGGOT00000057761		A0A2I2ZJG5	61487952	61502140
ENSGGOG00000005685	ENSGGOT00000005708		G3QSD0	22600519	22603104
ENSGGOG00000043241	ENSGGOT00000064724		A0A2I2Z6X9	52520448	52520672
ENSGGOG00000036735	ENSGGOT00000063411		A0A2I2YJJ0	29697	33102
ENSGGOG00000016013	ENSGGOT00000016073		G3RIV8	16809035	17019878
ENSGGOG00000000120	ENSGGOT00000000121		G3QD16	61487952	61502140
ENSGGOG00000016013	ENSGGOT00000025041		G3S7R7	16809035	17019878
ENSGGOG00000041770	ENSGGOT00000052886		A0A2I2YCC8	4	2711
ENSGGOG00000015875	ENSGGOT00000026455		G3S4C4	125864139	125913978
ENSGGOG00000014260	ENSGGOT00000029592		G3S0T5	114397049	114455812
ENSGGOG00000001473	ENSGGOT00000027761		G3S3A8	65907625	66105199
ENSGGOG00000001473	ENSGGOT00000001484		G3QGJ8	65907625	66105199
ENSGGOG00000037792	ENSGGOT00000062090		A0A2I2Y2U5	68589168	68589425
ENSGGOG00000003948	ENSGGOT00000003969		G3QMX4	41368248	41371257
ENSGGOG00000014260	ENSGGOT00000014315		G3RED2	114397049	114455812
ENSGGOG00000015875	ENSGGOT00000055495		A0A2I2ZH97	125864139	125913978
ENSGGOG00000025762	ENSGGOT00000030615		A0A2I2YGP6	1778	2342
ENSGGOG00000039468	ENSGGOT00000050339		A0A2I2YG29	177518973	177548487
ENSGGOG00000014260	ENSGGOT00000056185		A0A2I2Z284	114397049	114455812
ENSGGOG00000003948	ENSGGOT00000047967		A0A2I2Y992	41368248	41371257
ENSGGOG00000043036	ENSGGOT00000065175		A0A2I2YQ59	129566648	129567621
ENSGGOG00000041982	ENSGGOT00000054508		A0A2I2Z159	18062010	18062348
ENSGGOG00000015098	ENSGGOT00000015147		G3RPY2	133788865	133789611
ENSGGOG00000039034	ENSGGOT00000065318		A0A2I2ZV38	80452926	80453344
ENSGGOG00000042501	ENSGGOT00000044622		A0A2I2ZC72	324	3082
ENSGGOG00000023074	ENSGGOT00000026619		G3SIT3	49563555	49591901
ENSGGOG00000011263	ENSGGOT00000011307		G3R6M1	207844465	207861030
ENSGGOG00000023074	ENSGGOT00000034320		G3S6Z2	49563555	49591901
ENSGGOG00000012188	ENSGGOT00000057420		A0A2I2ZGX5	58636905	58689413
ENSGGOG00000015875	ENSGGOT00000015933		G3RII3	125864139	125913978
ENSGGOG00000023074	ENSGGOT00000055589		A0A2I2ZX21	49563555	49591901
ENSGGOG00000042955	ENSGGOT00000042792		A0A2I2Y9Q5	90168923	90169228
ENSGGOG00000011007	ENSGGOT00000011055		G3R600	14554220	14661453
ENSGGOG00000023061	ENSGGOT00000031890		G3SAP9	18945466	18946504
ENSGGOG00000011263	ENSGGOT00000067016		G3R6M1	207844465	207861030
ENSGGOG00000038685	ENSGGOT00000052536		A0A2I2YQV6	4745	8868
ENSGGOG00000043176	ENSGGOT00000063822		A0A2I2YUS0	90662405	90662791
ENSGGOG00000011007	ENSGGOT00000066508		A0A2I2ZVP9	14554220	14661453
ENSGGOG00000012188	ENSGGOT00000012232		G3R914	58636905	58689413
ENSGGOG00000041073	ENSGGOT00000052551		A0A2I2YRR2	89919092	89919175
ENSGGOG00000011007	ENSGGOT00000063131		A0A2I2YP60	14554220	14661453
ENSGGOG00000042693	ENSGGOT00000054602		A0A2I2ZTD5	5690045	5690497
ENSGGOG00000026202	ENSGGOT00000034299		G3RXD7	85845758	85856149
ENSGGOG00000009084	ENSGGOT00000009124		G3R130	45170852	45173117
ENSGGOG00000037837	ENSGGOT00000054986		A0A2I2ZVE1	138653431	138674834
ENSGGOG00000038751	ENSGGOT00000010487	Q646A1		10836380	10837279
ENSGGOG00000009069	ENSGGOT00000009107		G3RNK0	76935117	76946476
ENSGGOG00000040811	ENSGGOT00000064386		A0A2I2YFP2	6166	11157
ENSGGOG00000041133	ENSGGOT00000029086		G3SBK7	14827003	14827692
ENSGGOG00000026202	ENSGGOT00000063263		A0A2I2Z6C9	85845758	85856149
ENSGGOG00000039229	ENSGGOT00000064200		A0A2I2ZVL4	32931599	32932117
ENSGGOG00000013603	ENSGGOT00000013652		G3RCN8	56833262	56844812
ENSGGOG00000000907	ENSGGOT00000034163		G3S178	49793726	49822560
ENSGGOG00000021966	ENSGGOT00000027348		G3RRS9	46050991	46078826
ENSGGOG00000042294	ENSGGOT00000053256		G3RQ76	28471891	28472283
ENSGGOG00000039954	ENSGGOT00000059322		A0A2I2YKB0	127321431	127456761
ENSGGOG00000010341	ENSGGOT00000033328		G3SDK8	15158240	15285083
ENSGGOG00000010341	ENSGGOT00000010400		G3R4B0	15158240	15285083
ENSGGOG00000008492	ENSGGOT00000008540		G3QZK0	68172550	68223604
ENSGGOG00000039954	ENSGGOT00000054868		A0A2I2ZHH0	127321431	127456761
ENSGGOG00000039954	ENSGGOT00000044236		A0A2I2YNP1	127321431	127456761
ENSGGOG00000038148	ENSGGOT00000042466		A0A2I2ZCN6	90654952	90655257
ENSGGOG00000000907	ENSGGOT00000000917		G3QF35	49793726	49822560
ENSGGOG00000040811	ENSGGOT00000066103		A0A2I2YN65	6166	11157
ENSGGOG00000013603	ENSGGOT00000050642		A0A2I2ZMN8	56833262	56844812
ENSGGOG00000021966	ENSGGOT00000060145		A0A2I2ZH84	46050991	46078826
ENSGGOG00000013603	ENSGGOT00000061551		A0A2I2ZYV9	56833262	56844812
ENSGGOG00000010240	ENSGGOT00000010285		G3R410	28889302	28894661
ENSGGOG00000043535	ENSGGOT00000063117		A0A2I2YHH9	546	1789
ENSGGOG00000016135	ENSGGOT00000016186		G3RJ58	15455919	15456623
ENSGGOG00000040138	ENSGGOT00000047548		A0A2I2Z159	17817146	17817484
ENSGGOG00000024134	ENSGGOT00000025884		G3S676	5777270	5777632
ENSGGOG00000000231	ENSGGOT00000000232		G3QDB6	47294095	47306055
ENSGGOG00000028333	ENSGGOT00000029586		G3RZZ3	55015641	55016159
ENSGGOG00000015151	ENSGGOT00000049658		A0A2I2ZX27	18489629	18518507
ENSGGOG00000001492	ENSGGOT00000001499		G3QGL3	138704995	138706049
ENSGGOG00000037895	ENSGGOT00000002661		G3QJK9	5597600	5660460
ENSGGOG00000027497	ENSGGOT00000034352		G3SFA9	151213600	151215390
ENSGGOG00000027908	ENSGGOT00000026853			7015602	7015769
ENSGGOG00000013878	ENSGGOT00000013922		G3RDD2	139796901	139797623
ENSGGOG00000040915	ENSGGOT00000060098		A0A2I2YYT0	83377505	83386766
ENSGGOG00000008483	ENSGGOT00000008520		G3QZH9	76402579	76499241
ENSGGOG00000013916	ENSGGOT00000027067		G3S1Y4	743095	744530
ENSGGOG00000003657	ENSGGOT00000003680		G3QM69	144277071	144336301
ENSGGOG00000015151	ENSGGOT00000043551			18489629	18518507
ENSGGOG00000038778	ENSGGOT00000043823		A0A2I2YKX5	8130530	8130838
ENSGGOG00000015151	ENSGGOT00000066127			18489629	18518507
ENSGGOG00000037395	ENSGGOT00000067389		A0A2I2Z061	18932778	18947222
ENSGGOG00000027818	ENSGGOT00000053098		A0A2I2ZAQ8	31564672	31841705
ENSGGOG00000025316	ENSGGOT00000024047		A0A2I2Y5S6	1276	2747
ENSGGOG00000016310	ENSGGOT00000016376		G3RJM7	74183733	74244242
ENSGGOG00000016729	ENSGGOT00000016801		G3RKQ9	36938021	36938965
ENSGGOG00000016401	ENSGGOT00000016449		G3RJU7	7479977	7499611
ENSGGOG00000038962	ENSGGOT00000048834		A0A2I2ZTH6	142109302	142109637
ENSGGOG00000027818	ENSGGOT00000029852		G3RSY9	31564672	31841705
ENSGGOG00000015151	ENSGGOT00000015205		G3RGN5	18489629	18518507
ENSGGOG00000014228	ENSGGOT00000014286		G3REA5	112291330	112299108
ENSGGOG00000015151	ENSGGOT00000050735		A0A2I2ZJ28	18489629	18518507
ENSGGOG00000037284	ENSGGOT00000057545		A0A2I2ZEC8	1537	3995
ENSGGOG00000027818	ENSGGOT00000055172		A0A2I2Y5P1	31564672	31841705
ENSGGOG00000012336	ENSGGOT00000012375		G3R9E9	2711027	2715389
ENSGGOG00000011050	ENSGGOT00000011098		G3R641	118119408	118197214
ENSGGOG00000037395	ENSGGOT00000060797		A0A2I2Y4J4	18932778	18947222
ENSGGOG00000043108	ENSGGOT00000046677		A0A2I2YK68	4726824	4727132
ENSGGOG00000042601	ENSGGOT00000053611		A0A2I2ZPA4	146413498	146413701
ENSGGOG00000011684	ENSGGOT00000011724		G3R7P9	80097087	80097461
ENSGGOG00000027818	ENSGGOT00000042379		A0A2I2ZVD9	31564672	31841705
ENSGGOG00000016310	ENSGGOT00000057112		A0A2I2YCP9	74183733	74244242
ENSGGOG00000016310	ENSGGOT00000046773		A0A2I2YY75	74183733	74244242
ENSGGOG00000027465	ENSGGOT00000030441		G3S182	140612969	140657682
ENSGGOG00000011050	ENSGGOT00000044701		A0A2I2ZV96	118119408	118197214
ENSGGOG00000000258	ENSGGOT00000000260		G3QDE1	70270649	70387179
ENSGGOG00000027818	ENSGGOT00000062729		A0A2I2ZI64	31564672	31841705
ENSGGOG00000016163	ENSGGOT00000016218		G3RJ87	60869717	60885368
ENSGGOG00000037395	ENSGGOT00000057064		A0A2I2YXL7	18932778	18947222
ENSGGOG00000027818	ENSGGOT00000056500		A0A2I2ZA60	31564672	31841705
ENSGGOG00000000258	ENSGGOT00000027286		G3SEP6	70270649	70387179
ENSGGOG00000037395	ENSGGOT00000017222		G3RLU0	18932778	18947222
ENSGGOG00000013975	ENSGGOT00000057259		A0A2I2YUH8	32211009	32291633
ENSGGOG00000040853	ENSGGOT00000056295		A0A2I2Y2L8	12128090	12128455
ENSGGOG00000027465	ENSGGOT00000052156		A0A2I2Z6E9	140612969	140657682
ENSGGOG00000037758	ENSGGOT00000045094		A0A2I2YWH0	16703467	16707652
ENSGGOG00000036485	ENSGGOT00000048781		A0A2I2ZDK6	2015	14489
ENSGGOG00000037395	ENSGGOT00000056067		A0A2I2YL55	18932778	18947222
ENSGGOG00000022924	ENSGGOT00000034784		G3RS79	134554907	134555452
ENSGGOG00000013975	ENSGGOT00000014027		G3RDM6	32211009	32291633
ENSGGOG00000027818	ENSGGOT00000066536		A0A2I2ZCP1	31564672	31841705
ENSGGOG00000027465	ENSGGOT00000066029		A0A2I2ZS18	140612969	140657682
ENSGGOG00000038229	ENSGGOT00000068604		A0A2I2ZIG8	3232229	3238002
ENSGGOG00000041654	ENSGGOT00000047424		A0A2I2Y506	38304765	38322739
ENSGGOG00000036729	ENSGGOT00000066300		A0A2I2YQD5	5408	5914
ENSGGOG00000027818	ENSGGOT00000052458		A0A2I2ZHZ3	31564672	31841705
ENSGGOG00000042268	ENSGGOT00000056537		A0A2I2YBQ8	20240624	20240889
ENSGGOG00000040725	ENSGGOT00000067180		A0A2I2ZLH9	23497737	23498111
ENSGGOG00000006516	ENSGGOT00000006548		G3QUH6	53051150	53080327
ENSGGOG00000038652	ENSGGOT00000056684		A0A2I2Z8X6	78	1977
ENSGGOG00000027818	ENSGGOT00000043119		A0A2I2YGL9	31564672	31841705
ENSGGOG00000004797	ENSGGOT00000004817		G3QQ39	65131963	65133850
ENSGGOG00000040069	ENSGGOT00000043482		A0A2I2YCH4	8284630	8285487
ENSGGOG00000008024	ENSGGOT00000008057		G3QYB5	140308148	140312298
ENSGGOG00000006516	ENSGGOT00000055412		A0A2I2YZ51	53051150	53080327
ENSGGOG00000016452	ENSGGOT00000016507		G3RJZ6	46594197	46595210
ENSGGOG00000003705	ENSGGOT00000029564		G3RVC1	35661583	35663603
ENSGGOG00000027175	ENSGGOT00000033555		G3RRJ2	123867475	123868413
ENSGGOG00000001066	ENSGGOT00000001073		G3QFH7	189022965	189033938
ENSGGOG00000010602	ENSGGOT00000010650		G3R4Y0	46842091	46873881
ENSGGOG00000042109	ENSGGOT00000046568		A0A2I2YN52	14834758	14836350
ENSGGOG00000038206	ENSGGOT00000058447		A0A2I2ZRF9	80123509	80125449
ENSGGOG00000010602	ENSGGOT00000057263		A0A2I2ZWA4	46842091	46873881
ENSGGOG00000022351	ENSGGOT00000033473		G3RXJ3	95868207	95868956
ENSGGOG00000042432	ENSGGOT00000054489		A0A2I2YMY8	78740985	78741433
ENSGGOG00000027466	ENSGGOT00000058933		A0A2I2ZFP2	100814062	100814253
ENSGGOG00000011908	ENSGGOT00000011957		G3R8B7	60762671	60842876
ENSGGOG00000014899	ENSGGOT00000014949		G3RG02	8150648	8152096
ENSGGOG00000023837	ENSGGOT00000022995		G3RU27	55623185	55624123
ENSGGOG00000043207	ENSGGOT00000062211		A0A2I2ZDG8	8060	34752
ENSGGOG00000011735	ENSGGOT00000011777		G3R7U7	61889678	61892997
ENSGGOG00000042696	ENSGGOT00000011979		G3R8D8	7714402	7715346
ENSGGOG00000004394	ENSGGOT00000004415		G3QP24	121102856	121280818
ENSGGOG00000014295	ENSGGOT00000014342		G3REF4	28280773	28281801
ENSGGOG00000025936	ENSGGOT00000028235		G3SHT3	74589525	74751325
ENSGGOG00000036508	ENSGGOT00000011884		G3R849	86810016	86810972
ENSGGOG00000025607	ENSGGOT00000051125		A0A2I2YG38	60676319	60705144
ENSGGOG00000011908	ENSGGOT00000045889		A0A2I2Z8X5	60762671	60842876
ENSGGOG00000026057	ENSGGOT00000031665		G3SEL4	9920529	10093274
ENSGGOG00000004394	ENSGGOT00000056353		A0A2I2YB82	121102856	121280818
ENSGGOG00000044140	ENSGGOT00000061024		A0A2I2Z3T4	292	794
ENSGGOG00000000095	ENSGGOT00000000096		G3QCZ2	131595563	131603827
ENSGGOG00000011645	ENSGGOT00000066433		A0A2I2ZLV7	106385698	106862445
ENSGGOG00000025607	ENSGGOT00000022533		G3RX22	60676319	60705144
ENSGGOG00000015257	ENSGGOT00000015314		G3RGX7	17218425	17251281
ENSGGOG00000007568	ENSGGOT00000048596		A0A2I2YDU0	187365114	187408104
ENSGGOG00000039510	ENSGGOT00000067373		A0A2I2ZW74	17303864	17304373
ENSGGOG00000041803	ENSGGOT00000062504		A0A2I2YRH4	142490920	142491048
ENSGGOG00000011645	ENSGGOT00000011689		G3R7L8	106385698	106862445
ENSGGOG00000015946	ENSGGOT00000028045		G3RM17	53522316	53551102
ENSGGOG00000014685	ENSGGOT00000014735		G3RFF9	33582896	33587558
ENSGGOG00000006573	ENSGGOT00000006601		G3QUM6	26270355	26271357
ENSGGOG00000026041	ENSGGOT00000023859		G3SBJ2	150272665	150272844
ENSGGOG00000023271	ENSGGOT00000033759		G3RS65	138206846	138208974
ENSGGOG00000027010	ENSGGOT00000024141		G3RNE1	113360689	113360988
ENSGGOG00000027408	ENSGGOT00000003722		G3QMA4	131004878	131038894
ENSGGOG00000007499	ENSGGOT00000007535		G3QX13	78389673	78450881
ENSGGOG00000015574	ENSGGOT00000029644		G3SG65	41224248	41225640
ENSGGOG00000001063	ENSGGOT00000001071		G3QFH5	58693001	58721688
ENSGGOG00000007499	ENSGGOT00000052203		A0A2I2YTQ5	78389673	78450881
ENSGGOG00000001844	ENSGGOT00000001855		G3QHI8	38919901	38929880
ENSGGOG00000012764	ENSGGOT00000068441		A0A2I2ZAT2	98478627	98521121
ENSGGOG00000002928	ENSGGOT00000046007		A0A2I2Z877	79106291	79218236
ENSGGOG00000041355	ENSGGOT00000053237		A0A2I2Y3G9	73558231	73558542
ENSGGOG00000002928	ENSGGOT00000002959		G3QKC1	79106291	79218236
ENSGGOG00000014993	ENSGGOT00000015049		G3RG93	12334196	12381028
ENSGGOG00000042821	ENSGGOT00000002046		G3QI10	86797488	86798444
ENSGGOG00000011229	ENSGGOT00000011288		G3R6K5	825808	849626
ENSGGOG00000042638	ENSGGOT00000054319		A0A2I2YRU9	3390371	3409794
ENSGGOG00000012140	ENSGGOT00000012191		G3R8X7	48821375	48846984
ENSGGOG00000001063	ENSGGOT00000065219		A0A2I2YX39	58693001	58721688
ENSGGOG00000001844	ENSGGOT00000050915		A0A2I2YHS1	38919901	38929880
ENSGGOG00000015526	ENSGGOT00000015581		G3RHM4	114310643	114354785
ENSGGOG00000036959	ENSGGOT00000068631		A0A2I2Z5U2	4644191	4688254
ENSGGOG00000005783	ENSGGOT00000005806		G3QSL7	24743326	24744321
